ID	Time	Envelop	Features	actual_distance	actual_height	hazard	surface	movement	filename
113	26.228,26.276,26.324,26.372,26.42,26.468,26.516,26.564,26.612,26.66,26.708,26.756,26.804,26.852,26.9,26.948,26.996,27.044,27.092,27.14,27.188,27.236,27.284,27.332,27.38,27.428,27.476,27.524,27.572,27.62,27.668,27.716,27.764,27.812,27.86,27.908,27.956,28.004,28.052,28.1	54.0,54.0,54.0,54.0,54.0,58.0,70.0,88.0,104.0,116.0,123.0,127.0,127.0,125.0,121.0,114.0,105.0,94.0,83.0,74.0,68.0,64.0,62.0,60.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0	127.0,41.76,0.336,1.344,0.44398340249	4.0	15.0	0	0	1	20160317-112727-4m-curb15-move10.json
114	26.281,26.329,26.377,26.425,26.473,26.521,26.569,26.617,26.665,26.713,26.761,26.809,26.857,26.905,26.953,27.001,27.049,27.097,27.145,27.193,27.241,27.289,27.337,27.385,27.433,27.481,27.529,27.577,27.625,27.673,27.721,27.769,27.817,27.865,27.913,27.961,28.009,28.057,28.105,28.153	54.0,54.0,54.0,54.0,54.0,56.0,61.0,68.0,77.0,84.0,88.0,89.0,87.0,83.0,77.0,72.0,66.0,62.0,59.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	89.0,13.584,0.288,1.056,0.645348837209	4.0	15.0	0	0	1	20160317-112727-4m-curb15-move10.json
115	26.139,26.187,26.235,26.283,26.331,26.379,26.427,26.475,26.523,26.571,26.619,26.667,26.715,26.763,26.811,26.859,26.907,26.955,27.003,27.051,27.099,27.147,27.195,27.243,27.291,27.339,27.387,27.435,27.483,27.531,27.579,27.627,27.675,27.723,27.771,27.819,27.867,27.915,27.963,28.011	54.0,54.0,54.0,54.0,54.0,56.0,64.0,77.0,91.0,102.0,108.0,111.0,109.0,105.0,98.0,90.0,82.0,74.0,68.0,63.0,59.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	111.0,24.336,0.288,1.056,0.536363636364	4.0	15.0	0	0	1	20160317-112727-4m-curb15-move10.json
116	26.375,26.423,26.471,26.519,26.567,26.615,26.663,26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.143,27.191,27.239,27.287,27.335,27.383,27.431,27.479,27.527,27.575,27.623,27.671,27.719,27.767,27.815,27.863,27.911,27.959,28.007,28.055,28.103,28.151,28.199,28.247	54.0,54.0,55.0,56.0,57.0,58.0,60.0,68.0,80.0,90.0,97.0,100.0,100.0,96.0,91.0,84.0,77.0,71.0,66.0,62.0,59.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	100.0,21.096,0.336,1.008,0.649155722326	4.0	15.0	0	0	1	20160317-112727-4m-curb15-move10.json
117	26.137,26.185,26.233,26.281,26.329,26.377,26.425,26.473,26.521,26.569,26.617,26.665,26.713,26.761,26.809,26.857,26.905,26.953,27.001,27.049,27.097,27.145,27.193,27.241,27.289,27.337,27.385,27.433,27.481,27.529,27.577,27.625,27.673,27.721,27.769,27.817,27.865,27.913,27.961,28.009	54.0,54.0,54.0,54.0,54.0,55.0,63.0,79.0,96.0,110.0,119.0,124.0,125.0,124.0,120.0,115.0,106.0,96.0,86.0,77.0,70.0,66.0,63.0,60.0,59.0,59.0,58.0,58.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0	125.0,35.184,0.336,1.44,0.523908523909	4.0	15.0	0	0	1	20160317-112727-4m-curb15-move10.json
118	26.26,26.308,26.356,26.404,26.452,26.5,26.548,26.596,26.644,26.692,26.74,26.788,26.836,26.884,26.932,26.98,27.028,27.076,27.124,27.172,27.22,27.268,27.316,27.364,27.412,27.46,27.508,27.556,27.604,27.652,27.7,27.748,27.796,27.844,27.892,27.94,27.988,28.036,28.084,28.132	54.0,54.0,54.0,54.0,55.0,58.0,63.0,70.0,79.0,86.0,90.0,90.0,88.0,85.0,81.0,76.0,71.0,67.0,63.0,59.0,57.0,56.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	90.0,16.296,0.288,0.816,0.532731376975	4.0	15.0	0	0	1	20160317-112727-4m-curb15-move10.json
119	26.331,26.379,26.427,26.475,26.523,26.571,26.619,26.667,26.715,26.763,26.811,26.859,26.907,26.955,27.003,27.051,27.099,27.147,27.195,27.243,27.291,27.339,27.387,27.435,27.483,27.531,27.579,27.627,27.675,27.723,27.771,27.819,27.867,27.915,27.963,28.011,28.059,28.107,28.155,28.203	54.0,54.0,54.0,54.0,55.0,57.0,60.0,64.0,67.0,69.0,73.0,80.0,87.0,91.0,93.0,92.0,88.0,82.0,76.0,71.0,67.0,64.0,62.0,60.0,59.0,57.0,56.0,55.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	93.0,21.552,0.432,1.248,0.726923076923	4.0	15.0	0	0	1	20160317-112727-4m-curb15-move10.json
120	26.327,26.375,26.423,26.471,26.519,26.567,26.615,26.663,26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.143,27.191,27.239,27.287,27.335,27.383,27.431,27.479,27.527,27.575,27.623,27.671,27.719,27.767,27.815,27.863,27.911,27.959,28.007,28.055,28.103,28.151,28.199	54.0,54.0,54.0,54.0,54.0,56.0,62.0,74.0,87.0,98.0,105.0,108.0,107.0,103.0,97.0,89.0,80.0,72.0,66.0,62.0,59.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	108.0,22.272,0.288,1.056,0.567567567568	4.0	15.0	0	0	1	20160317-112727-4m-curb15-move10.json
121	26.517,26.565,26.613,26.661,26.709,26.757,26.805,26.853,26.901,26.949,26.997,27.045,27.093,27.141,27.189,27.237,27.285,27.333,27.381,27.429,27.477,27.525,27.573,27.621,27.669,27.717,27.765,27.813,27.861,27.909,27.957,28.005,28.053,28.101,28.149,28.197,28.245,28.293,28.341,28.389	54.0,54.0,54.0,54.0,54.0,56.0,66.0,85.0,104.0,118.0,126.0,130.0,130.0,129.0,124.0,117.0,107.0,95.0,83.0,73.0,67.0,64.0,63.0,62.0,61.0,59.0,58.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	130.0,46.344,0.336,1.2,0.392213410238	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
122	26.325,26.373,26.421,26.469,26.517,26.565,26.613,26.661,26.709,26.757,26.805,26.853,26.901,26.949,26.997,27.045,27.093,27.141,27.189,27.237,27.285,27.333,27.381,27.429,27.477,27.525,27.573,27.621,27.669,27.717,27.765,27.813,27.861,27.909,27.957,28.005,28.053,28.101,28.149,28.197	54.0,54.0,54.0,54.0,54.0,56.0,60.0,67.0,73.0,76.0,76.0,75.0,72.0,69.0,66.0,65.0,64.0,63.0,62.0,60.0,59.0,57.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	76.0,10.68,0.24,1.008,0.360856269113	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
123	26.417,26.465,26.513,26.561,26.609,26.657,26.705,26.753,26.801,26.849,26.897,26.945,26.993,27.041,27.089,27.137,27.185,27.233,27.281,27.329,27.377,27.425,27.473,27.521,27.569,27.617,27.665,27.713,27.761,27.809,27.857,27.905,27.953,28.001,28.049,28.097,28.145,28.193,28.241,28.289	54.0,54.0,54.0,54.0,55.0,58.0,62.0,66.0,70.0,72.0,72.0,69.0,66.0,63.0,60.0,58.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	72.0,6.264,0.24,0.672,0.683870967742	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
124	26.321,26.369,26.417,26.465,26.513,26.561,26.609,26.657,26.705,26.753,26.801,26.849,26.897,26.945,26.993,27.041,27.089,27.137,27.185,27.233,27.281,27.329,27.377,27.425,27.473,27.521,27.569,27.617,27.665,27.713,27.761,27.809,27.857,27.905,27.953,28.001,28.049,28.097,28.145,28.193	54.0,54.0,54.0,54.0,55.0,58.0,65.0,78.0,93.0,107.0,115.0,119.0,119.0,116.0,111.0,102.0,92.0,83.0,74.0,67.0,62.0,58.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	119.0,30.912,0.336,1.056,0.592088998764	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
125	26.32,26.368,26.416,26.464,26.512,26.56,26.608,26.656,26.704,26.752,26.8,26.848,26.896,26.944,26.992,27.04,27.088,27.136,27.184,27.232,27.28,27.328,27.376,27.424,27.472,27.52,27.568,27.616,27.664,27.712,27.76,27.808,27.856,27.904,27.952,28.0,28.048,28.096,28.144,28.192	54.0,54.0,54.0,54.0,54.0,55.0,59.0,68.0,80.0,92.0,101.0,106.0,108.0,106.0,101.0,94.0,85.0,76.0,68.0,63.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	108.0,24.192,0.336,1.008,0.61797752809	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
126	26.076,26.124,26.172,26.22,26.268,26.316,26.364,26.412,26.46,26.508,26.556,26.604,26.652,26.7,26.748,26.796,26.844,26.892,26.94,26.988,27.036,27.084,27.132,27.18,27.228,27.276,27.324,27.372,27.42,27.468,27.516,27.564,27.612,27.66,27.708,27.756,27.804,27.852,27.9,27.948	54.0,54.0,54.0,54.0,54.0,57.0,68.0,85.0,101.0,112.0,119.0,121.0,121.0,118.0,112.0,104.0,93.0,82.0,73.0,66.0,62.0,60.0,59.0,58.0,58.0,57.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	121.0,32.904,0.336,1.296,0.550904977376	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
127	26.034,26.082,26.13,26.178,26.226,26.274,26.322,26.37,26.418,26.466,26.514,26.562,26.61,26.658,26.706,26.754,26.802,26.85,26.898,26.946,26.994,27.042,27.09,27.138,27.186,27.234,27.282,27.33,27.378,27.426,27.474,27.522,27.57,27.618,27.666,27.714,27.762,27.81,27.858,27.906	54.0,54.0,54.0,54.0,54.0,56.0,62.0,70.0,78.0,84.0,87.0,87.0,84.0,78.0,72.0,67.0,61.0,58.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	87.0,13.608,0.288,1.2,0.57938718663	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
128	25.895,25.943,25.991,26.039,26.087,26.135,26.183,26.231,26.279,26.327,26.375,26.423,26.471,26.519,26.567,26.615,26.663,26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.143,27.191,27.239,27.287,27.335,27.383,27.431,27.479,27.527,27.575,27.623,27.671,27.719,27.767	54.0,54.0,54.0,54.0,54.0,55.0,59.0,67.0,77.0,87.0,93.0,97.0,97.0,94.0,90.0,85.0,79.0,73.0,68.0,63.0,60.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	97.0,20.064,0.336,0.912,0.58034026465	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
129	25.792,25.84,25.888,25.936,25.984,26.032,26.08,26.128,26.176,26.224,26.272,26.32,26.368,26.416,26.464,26.512,26.56,26.608,26.656,26.704,26.752,26.8,26.848,26.896,26.944,26.992,27.04,27.088,27.136,27.184,27.232,27.28,27.328,27.376,27.424,27.472,27.52,27.568,27.616,27.664	54.0,54.0,54.0,54.0,54.0,56.0,62.0,72.0,85.0,96.0,103.0,106.0,105.0,101.0,94.0,86.0,78.0,70.0,64.0,60.0,58.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	106.0,21.0,0.288,0.96,0.588021778584	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
130	25.712,25.76,25.808,25.856,25.904,25.952,26.0,26.048,26.096,26.144,26.192,26.24,26.288,26.336,26.384,26.432,26.48,26.528,26.576,26.624,26.672,26.72,26.768,26.816,26.864,26.912,26.96,27.008,27.056,27.104,27.152,27.2,27.248,27.296,27.344,27.392,27.44,27.488,27.536,27.584	54.0,54.0,54.0,54.0,54.0,57.0,65.0,79.0,93.0,105.0,112.0,114.0,113.0,106.0,97.0,85.0,75.0,68.0,66.0,66.0,67.0,66.0,64.0,62.0,60.0,59.0,57.0,56.0,55.0,55.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	114.0,24.648,0.288,1.2,0.582434514638	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
131	25.748,25.796,25.844,25.892,25.94,25.988,26.036,26.084,26.132,26.18,26.228,26.276,26.324,26.372,26.42,26.468,26.516,26.564,26.612,26.66,26.708,26.756,26.804,26.852,26.9,26.948,26.996,27.044,27.092,27.14,27.188,27.236,27.284,27.332,27.38,27.428,27.476,27.524,27.572,27.62	54.0,54.0,54.0,54.0,55.0,57.0,61.0,67.0,72.0,76.0,77.0,77.0,75.0,71.0,68.0,64.0,61.0,59.0,57.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	77.0,8.928,0.288,0.768,0.698630136986	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
132	25.701,25.749,25.797,25.845,25.893,25.941,25.989,26.037,26.085,26.133,26.181,26.229,26.277,26.325,26.373,26.421,26.469,26.517,26.565,26.613,26.661,26.709,26.757,26.805,26.853,26.901,26.949,26.997,27.045,27.093,27.141,27.189,27.237,27.285,27.333,27.381,27.429,27.477,27.525,27.573	54.0,54.0,54.0,54.0,54.0,55.0,62.0,78.0,96.0,110.0,120.0,124.0,125.0,123.0,118.0,111.0,100.0,89.0,78.0,70.0,64.0,60.0,59.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	125.0,33.84,0.336,1.152,0.556291390728	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
133	25.749,25.797,25.845,25.893,25.941,25.989,26.037,26.085,26.133,26.181,26.229,26.277,26.325,26.373,26.421,26.469,26.517,26.565,26.613,26.661,26.709,26.757,26.805,26.853,26.901,26.949,26.997,27.045,27.093,27.141,27.189,27.237,27.285,27.333,27.381,27.429,27.477,27.525,27.573,27.621	54.0,54.0,54.0,54.0,54.0,55.0,61.0,74.0,89.0,102.0,110.0,114.0,114.0,110.0,104.0,95.0,85.0,76.0,68.0,63.0,60.0,58.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	114.0,27.216,0.336,1.152,0.601694915254	4.0	15.0	0	0	1	20160317-112235-4m-curb15-move10.json
134	25.824,25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.578,27.626,27.674,27.722,27.77	54.0,54.0,54.0,54.0,54.0,57.0,65.0,79.0,92.0,102.0,106.0,106.0,104.0,99.0,92.0,85.0,77.0,71.0,66.0,62.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0	106.0,24.816,0.288,1.056,0.462517680339	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
135	25.68,25.728,25.776,25.824,25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.57,27.618	54.0,54.0,54.0,54.0,54.0,56.0,60.0,66.0,74.0,83.0,90.0,93.0,91.0,88.0,83.0,77.0,71.0,65.0,61.0,58.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,55.0	93.0,15.552,0.288,0.816,0.611940298507	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
136	25.68,25.728,25.776,25.824,25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.573,27.621	54.0,54.0,54.0,54.0,54.0,57.0,66.0,83.0,99.0,110.0,117.0,120.0,119.0,116.0,110.0,100.0,89.0,79.0,70.0,64.0,61.0,59.0,57.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	120.0,29.88,0.288,1.2,0.498194945848	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
137	25.68,25.728,25.776,25.824,25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.573,27.621	54.0,54.0,54.0,54.0,54.0,54.0,60.0,77.0,97.0,113.0,125.0,133.0,137.0,138.0,137.0,133.0,127.0,119.0,107.0,95.0,82.0,72.0,66.0,63.0,62.0,61.0,60.0,59.0,58.0,57.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,53.0,54.0	138.0,54.288,0.384,1.344,0.43710292249	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
138	25.728,25.776,25.824,25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.576,27.625,27.673	54.0,54.0,54.0,54.0,54.0,54.0,59.0,75.0,97.0,114.0,126.0,134.0,138.0,139.0,137.0,134.0,128.0,120.0,108.0,95.0,83.0,74.0,69.0,67.0,66.0,65.0,63.0,61.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,53.0,55.0,55.0	139.0,55.416,0.384,1.44,0.431494110353	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
139	25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.576,27.624,27.672,27.72,27.768,27.816	54.0,54.0,54.0,54.0,54.0,55.0,59.0,65.0,74.0,80.0,85.0,85.0,82.0,77.0,72.0,67.0,62.0,59.0,58.0,57.0,56.0,57.0,56.0,56.0,55.0,55.0,55.0,56.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0	85.0,13.32,0.288,1.464,0.524725274725	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
140	25.824,25.872,25.92,25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.579,27.627,27.675,27.723,27.771	54.0,54.0,54.0,54.0,55.0,57.0,64.0,76.0,88.0,98.0,105.0,108.0,107.0,103.0,97.0,88.0,80.0,72.0,67.0,63.0,61.0,59.0,58.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0	108.0,26.736,0.288,1.008,0.443005181347	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
141	25.968,26.016,26.064,26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.571,27.619,27.667,27.715,27.763,27.811,27.859,27.907	54.0,54.0,54.0,54.0,54.0,57.0,64.0,76.0,88.0,99.0,105.0,107.0,105.0,100.0,92.0,84.0,76.0,69.0,64.0,60.0,58.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	107.0,21.528,0.288,0.96,0.598930481283	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
142	25.969,26.017,26.065,26.113,26.161,26.209,26.257,26.305,26.353,26.401,26.449,26.497,26.545,26.593,26.641,26.689,26.737,26.785,26.833,26.881,26.929,26.977,27.025,27.073,27.121,27.169,27.217,27.265,27.313,27.361,27.409,27.457,27.571,27.619,27.667,27.715,27.763,27.811,27.859,27.907	54.0,54.0,54.0,54.0,55.0,58.0,65.0,76.0,89.0,100.0,108.0,110.0,106.0,98.0,88.0,77.0,70.0,68.0,69.0,70.0,70.0,69.0,67.0,64.0,61.0,59.0,57.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0	110.0,23.115,0.288,1.41,0.59689119171	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
143	26.112,26.16,26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.587,27.635,27.683,27.731,27.779,27.827,27.875,27.923,27.971,28.019,28.067	54.0,54.0,54.0,54.0,54.0,54.0,60.0,77.0,96.0,111.0,121.0,127.0,129.0,127.0,124.0,119.0,110.0,100.0,89.0,79.0,71.0,67.0,64.0,62.0,60.0,59.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0	129.0,42.033,0.336,1.427,0.444581915661	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
144	26.208,26.256,26.304,26.352,26.4,26.448,26.496,26.544,26.592,26.64,26.688,26.736,26.784,26.832,26.88,26.928,26.976,27.024,27.072,27.12,27.168,27.216,27.264,27.312,27.36,27.408,27.456,27.576,27.624,27.672,27.72,27.768,27.816,27.864,27.912,27.96,28.008,28.056,28.104,28.152	54.0,54.0,54.0,54.0,54.0,56.0,59.0,65.0,72.0,78.0,82.0,83.0,81.0,79.0,75.0,71.0,66.0,62.0,59.0,57.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	83.0,11.04,0.288,0.816,0.678832116788	4.0	15.0	0	0	1	20160317-113431-4m-curb15-move10.json
145	26.711,26.759,26.807,26.855,26.903,26.951,26.999,27.047,27.095,27.143,27.191,27.239,27.287,27.335,27.383,27.431,27.479,27.527,27.575,27.623,27.671,27.719,27.767,27.815,27.863,27.911,27.959,28.007,28.055,28.103,28.151,28.199,28.247,28.295,28.343,28.391,28.439,28.487,28.535,28.583	54.0,54.0,54.0,53.0,54.0,56.0,65.0,78.0,92.0,103.0,109.0,109.0,107.0,101.0,93.0,84.0,75.0,68.0,64.0,60.0,59.0,57.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	109.0,23.736,0.288,1.104,0.523882896764	4.0	10.0	0	0	1	20160317-105751-4m-curb10-move10.json
146	26.661,26.709,26.757,26.805,26.853,26.901,26.949,26.997,27.045,27.093,27.141,27.189,27.237,27.285,27.333,27.381,27.429,27.477,27.525,27.573,27.621,27.669,27.718,27.766,27.814,27.862,27.91,27.958,28.006,28.054,28.102,28.15,28.198,28.246,28.294,28.343,28.391,28.439,28.487,28.535	54.0,54.0,54.0,54.0,54.0,56.0,60.0,68.0,79.0,87.0,93.0,95.0,93.0,89.0,84.0,77.0,71.0,65.0,61.0,59.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0	95.0,16.13,0.288,1.009,0.623062990541	4.0	10.0	0	0	1	20160317-105751-4m-curb10-move10.json
147	26.583,26.631,26.679,26.727,26.775,26.823,26.871,26.919,26.967,27.015,27.063,27.111,27.159,27.207,27.255,27.303,27.351,27.399,27.447,27.495,27.543,27.591,27.639,27.687,27.735,27.783,27.831,27.879,27.927,27.975,28.023,28.071,28.119,28.167,28.215,28.263,28.311,28.359,28.407,28.455	54.0,53.0,54.0,54.0,54.0,56.0,62.0,74.0,86.0,95.0,101.0,101.0,98.0,93.0,85.0,78.0,72.0,66.0,62.0,59.0,58.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0	101.0,21.0,0.288,1.008,0.500857632933	4.0	10.0	0	0	1	20160317-105751-4m-curb10-move10.json
148	26.521,26.569,26.617,26.665,26.713,26.761,26.809,26.857,26.905,26.953,27.001,27.049,27.097,27.145,27.193,27.241,27.289,27.337,27.385,27.433,27.481,27.529,27.577,27.625,27.673,27.721,27.769,27.817,27.865,27.913,27.961,28.009,28.057,28.105,28.153,28.201,28.249,28.297,28.345,28.393	53.0,54.0,54.0,53.0,54.0,55.0,64.0,82.0,99.0,112.0,120.0,123.0,123.0,120.0,115.0,106.0,95.0,84.0,74.0,68.0,64.0,61.0,61.0,61.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,53.0	123.0,31.512,0.336,1.2,0.593446601942	4.0	10.0	0	0	1	20160317-105751-4m-curb10-move10.json
